event_id,beginUTC,magnitude,magnitude_type,event_narrative,episode_narrative,location_1_lat,location_1_lon
758665,6/9/2018 7:07,51,MG,nan,"The very early morning hours on this Saturday featured a number of severe-criteria wind gusts across primarily the northeast half of South Central Nebraska, thanks to a squall line/linear mesoscale convective system (MCS) racing through from northwest-to-southeast. The strongest-known measured wind was 74 MPH at Central Nebraska Regional Airport in Grand Island, shortly before 2 a.m. CDT. Other notable measured wind gusts included: 64 MPH at Ord airport, 62 MPH at both Hastings and York airports, and 59 MPH at Kearney airport. Ground-truth damage reports were fairly limited, but a cooperative observer near Shelby reported 7 diameter tree limbs down, and several overturned irrigation pivots in the area. In addition, a power line was downed by a fallen tree in Shelton, and power was also knocked out for a time in Red Cloud. This was almost purely a wind event, with storms producing little-to-no-hail, and the vast majority of severe gusts concentrating east-northeast of a line from western Buffalo County to Webster County.   Timing-wise, the leading edge of the squall line entered the far northern local area (Valley County) shortly after midnight CDT, with outflow winds surging several miles out ahead of the trailing precipitation core. Severe winds reached the Highway 30 corridor around 2 a.m. CDT, and a line from roughly Hastings-York by around 2:30 a.m. CDT. The last evidence of severe weather within the local area consisted of 60 MPH winds at a mesonet station near Nelson at 319 a.m. CDT. Well before reaching South Central Nebraska, the initial severe convection that eventually morphed into this fast-moving squall line developed over south central South Dakota during the late afternoon/early evening of the 8th. In the mid-upper levels, this was a fairly classic setup for nocturnal severe weather. While forcing was not overly-strong, a low-amplitude disturbance tracked across mainly northern NE/southern SD through the night, embedded within a broad, quasi-zonal flow regime. Once the afternoon/early evening storms over southern SD grew upscale into an organized MCS, southeastward propagation into the local area was fostered by a southerly low level jet (evident at 850 millibars) strengthening to 30-40 knots. Around the time convection surged into northern local counties, mesoscale parameters featured around 1000-2000 J/kg most-unstable CAPE, and moderate deep-layer (0-6 km) shear of 30-40 knots.",40.97,-98.32
759183,6/9/2018 7:15,51,MG,nan,"The very early morning hours on this Saturday featured a number of severe-criteria wind gusts across primarily the northeast half of South Central Nebraska, thanks to a squall line/linear mesoscale convective system (MCS) racing through from northwest-to-southeast. The strongest-known measured wind was 74 MPH at Central Nebraska Regional Airport in Grand Island, shortly before 2 a.m. CDT. Other notable measured wind gusts included: 64 MPH at Ord airport, 62 MPH at both Hastings and York airports, and 59 MPH at Kearney airport. Ground-truth damage reports were fairly limited, but a cooperative observer near Shelby reported 7 diameter tree limbs down, and several overturned irrigation pivots in the area. In addition, a power line was downed by a fallen tree in Shelton, and power was also knocked out for a time in Red Cloud. This was almost purely a wind event, with storms producing little-to-no-hail, and the vast majority of severe gusts concentrating east-northeast of a line from western Buffalo County to Webster County.   Timing-wise, the leading edge of the squall line entered the far northern local area (Valley County) shortly after midnight CDT, with outflow winds surging several miles out ahead of the trailing precipitation core. Severe winds reached the Highway 30 corridor around 2 a.m. CDT, and a line from roughly Hastings-York by around 2:30 a.m. CDT. The last evidence of severe weather within the local area consisted of 60 MPH winds at a mesonet station near Nelson at 319 a.m. CDT. Well before reaching South Central Nebraska, the initial severe convection that eventually morphed into this fast-moving squall line developed over south central South Dakota during the late afternoon/early evening of the 8th. In the mid-upper levels, this was a fairly classic setup for nocturnal severe weather. While forcing was not overly-strong, a low-amplitude disturbance tracked across mainly northern NE/southern SD through the night, embedded within a broad, quasi-zonal flow regime. Once the afternoon/early evening storms over southern SD grew upscale into an organized MCS, southeastward propagation into the local area was fostered by a southerly low level jet (evident at 850 millibars) strengthening to 30-40 knots. Around the time convection surged into northern local counties, mesoscale parameters featured around 1000-2000 J/kg most-unstable CAPE, and moderate deep-layer (0-6 km) shear of 30-40 knots.",40.88,-98
751558,6/11/2018 7:35,51,MG,nan,An early morning severe thunderstorm produced wind gusts over 60 mph and hail over portions of Todd and Tripp Counties.,43.1968,-100.7399
751733,6/17/2018 21:45,51,MG,nan,"Clusters of thunderstorms developed during the afternoon across west central Wisconsin. These were ahead of a cold front moving southeast over Minnesota. Several of these storms produced damaging downburst winds north of Eau Claire, in the town of Lake Hallie.",45.5,-91
751216,6/18/2018 22:00,51,MG,A Texas Tech University West Texas mesonet site near Graham measured a wind gust to 59 mph.,Tropical moisture associated with the remnants of eastern Pacific tropical system Bud moved over top of the region of the 18th. Hot surface temperatures in the Rolling Plains allowed instability to build to create isolated to widely scattered thunderstorms. One of these thunderstorms became severe as it moved near Graham producing a wind gust to 59 mph.,33.0815,-101.5162
771610,6/19/2018 0:11,51,MG,nan,"A weak upper-level disturbance advanced from the central High Plains into mid Missouri Valley, supporting the development of a surface low over central Nebraska during the afternoon. Severe thunderstorms developed by mid afternoon ahead of the surface low across eastern Nebraska with activity spreading east into western Iowa by evening.  The storms produced damaging straight-line winds with a gust to 76 mph observed near Pilger in Stanton County. A few brief tornadoes were also reported in Stanton, Burt, and Mills Counties.",42.2,-96.24
761435,6/19/2018 23:15,51,MG,There was a report of small branches downed in the Naponee area.,"This was an active Tuesday afternoon and evening of thunderstorms across much of South Central Nebraska, although all verified severe weather concentrated within counties south of Interstate 80. There were several reports of large hail (up to baseball size), damaging winds (up to around 70 MPH), a few pockets of very heavy rainfall into mainly the 3-5 range, and one brief EF-0 tornado. This tornado, which exhibited multi-vortex structure along its short path, was caught on video by a storm chaser near Huntley in eastern Harlan County around 5:45 p.m. CDT. Shortly before dropping the tornado, this high-precipitation (HP) supercell storm also yielded tennis ball to baseball size hail several miles north of Orleans. Other notable hail reports on this day included 2 diameter stones near Franklin and ping pong ball size near Blue Hill. As for damaging winds, the highest measured gusts (unofficial sources) featured 71 MPH near Carleton and 63 MPH near Holbrook. At least minor tree/branch damage was reported in or near Cambridge and Naponee, and power lines were blown down near Republican City. Rainfall-wise, the majority of the 24-county area received at least 1 of mostly-welcomed rainfall. However, there were generally four distinct zones that got drenched with noticeably higher amounts of at least 3-4, and locally more. These included portions of the following counties: much of southern/eastern Thayer; much of northern Furnas and adjacent portions of Gosper/Phelps/Harlan; parts of northern Nuckolls/southern Clay; and parts of northeastern York. A few of the highest official 24-hour totals (NWS coop and CoCoRaHS observers) featured: 5.14 northeast of Chester, 4.52 near Deweese, 3.86 in Edison and 3.80 in Hubbell. There was also an unofficial report of a whopping 7 south of Gilead in far southeast Thayer County. Although there were surely several instances of fairly minor flooding and even brief flash flooding, ground truth reports were rather limited.   Breaking down event evolution/timing, the first strong to severe storms of the afternoon fired up between 3:30-5:00 p.m. CDT on opposite ends of the local area, with one cluster in Thayer County and the other centered over Furnas County. During the next couple hours, intense multicell convection gradually connected the gap between the original two clusters, eventually resulting in one semi-organized band. However, during this same time, the most intense storm of the day took center stage as an embedded HP supercell tracked across much of Harlan and southern Franklin counties, producing very large hail and the aforementioned brief tornado. Between 7 p.m. CDT and nightfall, convection expanded in areal coverage to encompass most all of South Central Nebraska, while the overall severe weather threat diminished. However, around 9 p.m. CDT another cluster of vigorous convection rolled in from the west, yielding a few reports of marginally-severe winds in Furnas County. These were the last severe reports of the evening, with only a large shield of mainly light to moderate rain persisting well past midnight, while gradually ending from west-to-east.   Closing with some meteorological background, this was a well-anticipated round of severe storms and heavy rainfall, as low-amplitude shortwave energy tracked into Nebraska around the southeast periphery of a larger-scale trough/closed low centered over the Northern Rockies. At the surface, a fairly well-defined and generally west-east oriented quasi-stationary front stretched near the Nebraska-Kansas-border, with the majority of South Central Nebraska residing just north of this boundary in an environment characterized by east-northeast breezes, afternoon temperatures in the 80s F and dewpoints in the upper 60s-low 70s F. During the height of severe storm development, the mesoscale environment featured between 30-50 knots of deep-layer wind shear and mixed-layer CAPE of 2000-3000 J/kg.",40.0698,-99.1634
769677,6/20/2018 0:26,51,MG,nan,"Thunderstorms focused primarily along a warm front across the Interstate 70 corridor as a short wave trough ejected across the plains.  Precipitable water values were very high, in the 1.5 to 1.75 inch range.",38.85,-99.34
769716,6/20/2018 3:07,51,MG,nan,"Thunderstorms focused primarily along a warm front across the Interstate 70 corridor as a short wave trough ejected across the plains.  Precipitable water values were very high, in the 1.5 to 1.75 inch range.",37.93,-100.73
769730,6/20/2018 3:51,51,MG,nan,"Thunderstorms focused primarily along a warm front across the Interstate 70 corridor as a short wave trough ejected across the plains.  Precipitable water values were very high, in the 1.5 to 1.75 inch range.",37.76,-99.97
770404,6/23/2018 3:05,51,MG,nan,"An upper level disturbance helped bring the mountain thunderstorms across the area. Decent wind shear and instability was available to support strong to severe storms. One of the storms became severe with 1 hail reported. This occurred early in the morning on the 22nd.   Several more storms arrived the evening of the 22nd with the help of deep rich moisture and strong wind shear.  The dryline mixed into western sections as additional dynamics arrive.  Widespread severe weather occurred across the Panhandles.  As such several severe storms were reported across the Panhandles, along with some minor flooding, and a couple tornadoes.",35.24,-100.57
766389,6/23/2018 3:53,51,MG,nan,"A line of storms coming off the Rockies swept through Oklahoma late on the 22nd, producing numerous severe wind gusts.",35.53,-97.65
766401,6/23/2018 4:30,51,MG,Instrument unknown.,"A line of storms coming off the Rockies swept through Oklahoma late on the 22nd, producing numerous severe wind gusts.",34.58,-98.45
769966,6/25/2018 1:24,51,MG,nan,"A short wave trough moved across western Kansas during the evening.  There was also surface boundary and both contributed to late afternoon thunderstorm development, which organized into a cluster as it continue into the late evening.",38,-100.81
771061,6/25/2018 4:57,51,MG,Amarillo airport ASOS report.,"A mid-level jet streak helped boost shear to values above 50 kt late in the afternoon  and overnight, favoring organized convection.  Sufficient moisture and instability, along with strong baroclinicity accompanied by a cold front, supported thunderstorm development through the evening, and into the overnight period.  Several severe reports occurred in Texas that evening and into the early overnight.",35.2,-101.82
766791,6/25/2018 5:25,51,MG,nan,"A line of storms coming off the Rockies swept through Oklahoma late on the 24th and overnight into the early morning of the 25th, producing numerous severe wind gusts.",36.01,-99.07
766825,6/25/2018 7:45,51,MG,nan,"A line of storms coming off the Rockies swept through Oklahoma late on the 24th and overnight into the early morning of the 25th, producing numerous severe wind gusts.",34.92,-98.29
766827,6/25/2018 7:50,51,MG,nan,"A line of storms coming off the Rockies swept through Oklahoma late on the 24th and overnight into the early morning of the 25th, producing numerous severe wind gusts.",34.66,-98.41
766833,6/25/2018 8:13,51,MG,nan,"A line of storms coming off the Rockies swept through Oklahoma late on the 24th and overnight into the early morning of the 25th, producing numerous severe wind gusts.",34.35,-99.01
766840,6/25/2018 8:37,51,MG,nan,"A line of storms coming off the rockies swept through Oklahoma late on the 24th and overnight into the early morning of the 25th, producing numerous severe wind gusts.",33.98,-98.5
766841,6/25/2018 8:55,51,MG,nan,"A line of storms coming off the rockies swept through Oklahoma late on the 24th and overnight into the early morning of the 25th, producing numerous severe wind gusts.",33.87,-98.49
769481,6/26/2018 22:31,51,MG,A weather instrument from a boat on Table Rock Lake measured a 59 mph wind gust.,Severe thunderstorms produced widespread wind damage across southeastern Kansas the Missouri Ozarks.,36.59,-93.32
771526,6/28/2018 11:54,51,MG,nan,"A weak upper-level disturbance tracking through the central Plains triggered an early-day cluster of thunderstorms that intensified rapidly while moving through northeast Nebraska and west-central Iowa. Wind gusts well into the 70-mph range were recorded in Antelope, Madison, and Burt counties with the passage of the storms.",41.99,-97.43
771559,6/28/2018 15:09,51,MG,A weather station in Logan reported a measured wind gust of 59 mph.,"A weak upper-level disturbance tracking through the central Plains triggered an early-day cluster of thunderstorms that intensified rapidly while moving through northeast Nebraska and west-central Iowa. Wind gusts well into the 70-mph range were recorded in Antelope, Madison, and Burt counties with the passage of the storms.",41.65,-95.8
766857,6/30/2018 21:33,51,MG,nan,"An area of storms made its way northeast through southwest, central, and north central Oklahoma on the afternoon and early evening of the 30th.",35.42,-97.39
765313,6/30/2018 22:01,51,MG,A 59 mph wind gust was measured by the automated weather observing equipment at the La Crosse airport.,"Two lines of severe thunderstorms moved across western Wisconsin during the afternoon and evening of June 30th. These storms dropped some hail and also produced damaging winds. A 59 mph wind gust occurred at the La Crosse airport (La Crosse County) and trees and power lines were blown down in Soldiers Grove (Crawford County), Richland Center (Richland County) and on Brice Prairie (La Crosse County).",43.87,-91.26
770431,6/30/2018 22:24,51,MG,nan,"Especially for counties south of Interstate 80 in South Central Nebraska, June finished with an active Saturday afternoon and evening of severe storms. Things started off with two discrete supercells featuring intense, crop-damaging hail and a few brief tornadoes, followed a few hours later by a larger-scale squall line/linear mesoscale convective system (MCS) that yielded sporadic damaging winds and torrential rainfall. The two confirmed EF-0 tornadoes were spawned by the eastern supercell in southeastern Phelps County around 4 p.m. CDT and inflicted no evident damage. As for large hail, both supercells produced at least golf ball size stones, including reports from the Arapahoe, Loomis and Axtell and Minden areas. However, the western storm also featured a report of baseball size hail three miles southeast of Loomis (see below for more details regarding resultant crop damage). Turning to damaging winds, the aforementioned pair of supercells yielded a handful of measured and estimated reports, including 80 MPH near Axtell (measured by a storm spotter). A bit later and farther east, an evolving cluster of multicell storms with estimated 80 MPH winds brought isolated wind damage to a few rural residences in far eastern Clay County, including: destroyed carports and hog sheds, and a partially-removed garage roof. Later in the evening, the more expansive MCS that swept across all of South Central Nebraska from west-to-east yielded mostly sub-severe gusts of 45-55 MPH. However, a handful of severe-criteria gusts of at least 60-65 MPH occurred in both far western areas (near Cambridge) and also far eastern areas (Fillmore/Thayer counties). In the eastern area, a camper blew over near Hebron and a large tree fell on a home in Milligan.   When all was said and done, the overall-biggest severe weather impact from the day was likely the localized-but-extensive crop damage caused by the initial pair of supercells in the southwestern quadrant of South Central Nebraska. The western supercell, which tracked from north central Furnas County to central Phelps County mainly between 2:30-4:30 p.m. CDT was particularly impactful, as satellite imagery in the following days revealed a roughly 2-3 mile wide by 15+ mile long swath of near-complete crop destruction. While not the main story, locally heavy rainfall and mainly minor/short-term flooding also occurred, with large portions of several counties receiving at least 1.50, much of which fell in a short time. The overall-heaviest rain into the 3-4range concentrated in two main zones: 1) parts of northern Furnas/southeastern Gosper and western Phelps counties, including 3.21 at Loomis...2) much of York, eastern Hamilton and southern Polk counties, including 4.09 near York and 3.26 near Stromsburg. In all three Tri Cities, the evening squall line produced brief-but-intense rainfall that prompted short-term street flooding, with reports of stalled vehicles in Kearney and the closure of the Burlington Avenue underpass in downtown Hastings.  Taking a closer look at the timing and evolution of convection, things got underway between 2-3 p.m. CDT as severe storms rapidly fired up over northern Furnas and Harlan counties. During the following few hours, these storms organized into the aforementioned pair of noteworthy classic supercells, with the western one eventually dissipating over Phelps County, while the eastern one marched across Kearney County and into western Adams County before weakening and merging into newly-developing multicell storms to its south and east. Between 5:30-7:30 p.m. CDT the main focus turned to a cluster of strong-to-severe multicells that expanded across eastern portions of the area, yielding mainly heavy rain and small hail, but also the eastern Clay County wind damage. As these storms exited stage right into eastern Nebraska, nearly all of South Central Nebraska had roughly an hour of storm-free conditions before attention turned back to the west as the leading edge of the north-south oriented squall line entered Dawson/Gosper/Furnas counties between 8:30-9:30 p.m. CDT. Over the next 2-3 hours, this mostly (but not entirely) sub-severe MCS swept through the remainder of the area, with the leading edge of strongest winds/heaviest rain exiting into eastern Nebraska shortly after midnight CDT.  Finishing with a look at the meteorological background and starting with the mid-upper levels, this was a fairly evident severe weather setup as a semi-potent shortwave trough (by early-summer standards) tracked from Wyoming into western Nebraska during the afternoon-evening. At the surface, a well-defined, west-southwest to east-northeast oriented frontal boundary stretched from northwest Kansas to southeast Nebraska throughout the day, with most of the local area residing just to its north in an environment characterized by easterly breezes, high temperatures in the 80s F and plentiful low-level moisture with dewpoints between the mid-60s and low-70s F. Deep-layer wind shear averaged around 40 knots throughout the event, with mixed-layer CAPE peaking 2000-3000 J/kg during the afternoon. While the late-afternoon and evening storms were well-anticipated, if anything was a bit of a forecast surprise it was the early formation of the pair of intense supercells, which could have posed a more dire tornado threat had they tracked directly along the surface front instead of generally 10-20 miles north of it.",40.5,-98.78
771935,7/1/2018 0:43,51,MG,nan,"Thunderstorms developed in two different waves on a southwest to northeast orientated cold front across eastern Nebraska.  In the early morning of the 30th, a wave of thunderstorms moved northeast across northeastern Nebraska.  One of the storms intensified and became severe with large hail over Knox County.  Later in the afternoon,  thunderstorms redeveloped over southeast Nebraska and produced brief tornadoes, damaging wind and large hail, and between 2 to 3 inches of rain. Another wave of storms late on the 30th, produced a brief tornado in Saline County.",40.85,-96.76
769806,7/1/2018 1:08,51,MG,nan,"During the evening the group of thunderstorms from East Central Colorado moved into Northwest Kansas behind a cold front.  As the thunderstorms moved into Kansas they become an organized thunderstorm complex, turning into more of a wind threat than a hail threat.  Peak wind gusts from this event were estimated at 100 MPH from damage in Hoxie and in far southern Cheyenne County.  As this complex moved east, another area of prolonged thunderstorm activity behind the cold front was occurring over Graham County where several hours of heavy rainfall had occurred.  The many hours of prolonged rainfall added up to between four and six inches of rain for the northern half of Graham County, which lead to flash flooding in Hill City.  The largest hail size reported was golf ball at two different locations.",39.7632,-101.7992
771086,7/1/2018 5:05,51,MG,A 59 mph wind gust was measured at the Hebron Airport.,"Especially for counties south of Interstate 80 in South Central Nebraska, June finished with an active Saturday afternoon and evening of severe storms. Things started off with two discrete supercells featuring intense, crop-damaging hail and a few brief tornadoes, followed a few hours later by a larger-scale squall line/linear mesoscale convective system (MCS) that yielded sporadic damaging winds and torrential rainfall. The two confirmed EF-0 tornadoes were spawned by the eastern supercell in southeastern Phelps County around 4 p.m. CDT and inflicted no evident damage. As for large hail, both supercells produced at least golf ball size stones, including reports from the Arapahoe, Loomis and Axtell and Minden areas. However, the western storm also featured a report of baseball size hail three miles southeast of Loomis (see below for more details regarding resultant crop damage). Turning to damaging winds, the aforementioned pair of supercells yielded a handful of measured and estimated reports, including 80 MPH near Axtell (measured by a storm spotter). A bit later and farther east, an evolving cluster of multicell storms with estimated 80 MPH winds brought isolated wind damage to a few rural residences in far eastern Clay County, including: destroyed carports and hog sheds, and a partially-removed garage roof. Later in the evening, the more expansive MCS that swept across all of South Central Nebraska from west-to-east yielded mostly sub-severe gusts of 45-55 MPH. However, a handful of severe-criteria gusts of at least 60-65 MPH occurred in both far western areas (near Cambridge) and also far eastern areas (Fillmore/Thayer counties). In the eastern area, a camper blew over near Hebron and a large tree fell on a home in Milligan.   When all was said and done, the overall-biggest severe weather impact from the day was likely the localized-but-extensive crop damage caused by the initial pair of supercells in the southwestern quadrant of South Central Nebraska. The western supercell, which tracked from north central Furnas County to central Phelps County mainly between 2:30-4:30 p.m. CDT was particularly impactful, as satellite imagery in the following days revealed a roughly 2-3 mile wide by 15+ mile long swath of near-complete crop destruction. While not the main story, locally heavy rainfall and mainly minor/short-term flooding also occurred, with large portions of several counties receiving at least 1.50, much of which fell in a short time. The overall-heaviest rain into the 3-4range concentrated in two main zones: 1) parts of northern Furnas/southeastern Gosper and western Phelps counties, including 3.21 at Loomis...2) much of York, eastern Hamilton and southern Polk counties, including 4.09 near York and 3.26 near Stromsburg. In all three Tri Cities, the evening squall line produced brief-but-intense rainfall that prompted short-term street flooding, with reports of stalled vehicles in Kearney and the closure of the Burlington Avenue underpass in downtown Hastings.  Taking a closer look at the timing and evolution of convection, things got underway between 2-3 p.m. CDT as severe storms rapidly fired up over northern Furnas and Harlan counties. During the following few hours, these storms organized into the aforementioned pair of noteworthy classic supercells, with the western one eventually dissipating over Phelps County, while the eastern one marched across Kearney County and into western Adams County before weakening and merging into newly-developing multicell storms to its south and east. Between 5:30-7:30 p.m. CDT the main focus turned to a cluster of strong-to-severe multicells that expanded across eastern portions of the area, yielding mainly heavy rain and small hail, but also the eastern Clay County wind damage. As these storms exited stage right into eastern Nebraska, nearly all of South Central Nebraska had roughly an hour of storm-free conditions before attention turned back to the west as the leading edge of the north-south oriented squall line entered Dawson/Gosper/Furnas counties between 8:30-9:30 p.m. CDT. Over the next 2-3 hours, this mostly (but not entirely) sub-severe MCS swept through the remainder of the area, with the leading edge of strongest winds/heaviest rain exiting into eastern Nebraska shortly after midnight CDT.  Finishing with a look at the meteorological background and starting with the mid-upper levels, this was a fairly evident severe weather setup as a semi-potent shortwave trough (by early-summer standards) tracked from Wyoming into western Nebraska during the afternoon-evening. At the surface, a well-defined, west-southwest to east-northeast oriented frontal boundary stretched from northwest Kansas to southeast Nebraska throughout the day, with most of the local area residing just to its north in an environment characterized by easterly breezes, high temperatures in the 80s F and plentiful low-level moisture with dewpoints between the mid-60s and low-70s F. Deep-layer wind shear averaged around 40 knots throughout the event, with mixed-layer CAPE peaking 2000-3000 J/kg during the afternoon. While the late-afternoon and evening storms were well-anticipated, if anything was a bit of a forecast surprise it was the early formation of the pair of intense supercells, which could have posed a more dire tornado threat had they tracked directly along the surface front instead of generally 10-20 miles north of it.",40.15,-97.58
774766,7/4/2018 6:55,51,MG,nan,A line of thunderstorms moved from west to east across north central and northeast South Dakota during the early morning hours bringing mainly damaging winds along with some isolated flash flooding.,44.7,-100.1
754950,7/4/2018 21:14,51,MG,The automated weather observing equipment at the La Crosse airport measured a 59 mph wind gust.,"A cluster of storms moved into western Wisconsin during the afternoon of July 4th. These storms produced a 59 mph wind gust at the La Crosse airport (La Crosse County), blew down power lines in Onalaska (La Crosse County) and La Crosse and prompted the evacuation of a festival in La Crosse.",43.87,-91.25
771643,7/12/2018 22:30,51,MG,nan,The afternoon of the 12th saw scattered summertime thunderstorms form across western and northern Oklahoma.,36.41,-99.44
757917,7/12/2018 22:57,51,MG,nan,"A cold front moved southeast across southern Minnesota during the afternoon of Thursday, July 12th. Along this front, a line of thunderstorms developed, and moved eastward. Several reports of trees, branches, and power lines were blown down in east central, and south central Minnesota. The worst area was around Red Wing where numerous larger trees were blown down.",44.83,-93.46
762489,7/13/2018 22:36,51,MG,The Davenport Airport ASOS weather station recorded a maximum wind gust of 59 mph.,A weak low pressure system produced scattered thunderstorms in eastern Iowa and northwestern Illinois in the late afternoon into early evening hours. These storms produced damaging winds of 60 to over 70 mph.,41.61,-90.59
772670,7/17/2018 0:05,51,MG,No information available.,Northwest flow aloft and a stationary front contributed to several days of severe storms.,42.88,-100.56
774805,7/18/2018 22:39,51,MG,nan,Severe thunderstorms brought quarter to golf ball hail to parts of central South Dakota along with an isolated tornado.,44.38,-100.28
765176,7/19/2018 7:00,51,MG,nan,"Hail up to the size of baseballs and severe winds occurred on this Wednesday evening. During the late afternoon hours, a small number of storms formed over north central Nebraska. While they were initially supercells, these storms weakened from destructive interference as they moved south-southeast. One storm did produce a little nickel size hail over southwest Valley county around 7 PM CST. The main show was an incredible supercell that developed near Mason City around that time. The storm moved across Sherman, Buffalo, and Kearney counties over the following 2 hours, and put on a spectacular lightning and cloud-structure show. The storm was all by itself. People were taking pictures of the storm as far away as Harlan County Lake. This storm produced hail up to the size of golf balls from near Litchfield all the way down to just east of Kearney. There were spotty areas of crop damage, from hail and wind, along the way. The largest hail was the size of baseballs in Hazard, but there must have been a small number as there was very little damage visible the following day. The storm probably remained severe into northern Kearney county, but no additional reports were received south of I-80. The storm then weakened after 9 PM CST. Another storm moved out of Custer county and into Valley county just after 8 PM CST. This storm moved along nearly the identical path of the first storm. The most intense portion of this storm was during its journey through eastern Buffalo county. Golf ball size hail was reported between Kearney and Gibbon at 950 PM CST. Because these storms affected the same area of Buffalo county, there is uncertainty on which storm produced the crop damage. These storms weakened and dissipated during the late evening hours. However, another intense multicell complex had formed over north central Nebraska. This complex moved across Nance, Polk, Merrick, and York counties between 1130 PM and 2 AM CST. A utility company reported some trees and tree limbs were blown down or snapped off in northern Polk county, resulting in some power outages between Silver Creek and Highway 81. The exact location(s) was unclear. A weather station near York also measured winds of 59 MPH.  These storms formed in the vicinity of a developing warm front, as cyclogonesis was occurring over South Dakota. Fairly flat west-northwest flow was over the U.S. with a subtropical high over New Mexico. A potent northwest-southeast-oriented shortwave  trough was progressing through the Dakotas. The nose of an anomalously strong jet streak was on the southern side of the trough. The evening and night were very muggy and warm. Temperatures fell from the 80s into the 70s, while dewpoints were in the lower 70s. Despite poor mid-level lapse rates, MUCAPE was 2500-3000 J/kg. Deep layer shear was around 50 kt, very strong for this time of the summer.",40.9109,-97.6342
776679,7/21/2018 7:35,51,MG,This was reported by the ASOS at the Russellville Airport.,More to come later.,35.26,-93.09
776393,7/23/2018 4:27,51,MG,nan,Isolated severe thunderstorms occurred in a moist and unstable airmass but the wind shear aloft was very weak so only near severe or brief severe weather occurred.,37.04,-101.97
776426,7/26/2018 3:09,51,MG,nan,A cold front moved into a very moist and unstable airmass during the evening.,37.93,-100.72
776531,7/29/2018 6:10,51,MG,nan,An isolated marginal severe thunderstorm was reported in extreme southwest Kansas.,38.86,-99.11
762665,7/30/2018 3:17,51,MG,nan,"A thunderstorm produced severe winds over localized parts of Gosper and Furnas counties on this Sunday evening. This storm evolved from small multicell cluster of storms over southern Custer county early in the evening. This cluster moved south-southeast across Gosper and Furnas counties between 830 and 10 PM CST. The cluster of storms was strongest over Gosper and eastern Furnas counties where it generated winds strong enough to snap small tree limbs near Johnson Lake. A nearby mesonet station measured winds of 57 mph. Winds of 59 mph were also measured in the town of Edison.  The region was in the cool sector. High pressure was over the Northern Rockies. The weak cold front that moved through the previous Wednesday was stationary across northern Texas. In the upper-levels, moderately-amplified northwest flow was over the Central Plains. A subtropical high was over the Desert Southwest with a ridge extending north in to Oregon and Washington. A trough extended from the Great Lakes to the Gulf of Mexico. The initial cluster of storms formed from daytime heating of the high plains early in the afternoon, aided by a shortwave trough over Montana that was moving southeast. Temperatures immediately ahead of the storms were in the upper 60s, with dewpoints in the middle 60s. Mid-level lapse rates were not even 7 deg C/km.  Nonetheless, MUCAPE was still estimated around 1500 J/kg. Winds aloft were stronger than usual for late July, resulting in deep layer shear around 40 kt.",40.28,-99.78
773698,7/30/2018 9:55,51,MG,nan,"Late on the 29th into the early hours of the 30th, an MCS came down out of Kansas and traversed the most of Oklahoma and western north Texas northwest to southeast with some impressive long-lived wind gusts.",33.62,-99.3
773229,7/30/2018 21:03,51,MG,The ASOS unit at the Tulsa International Airport measured 59 mph thunderstorm wind gusts.,Thunderstorms over northern Kansas intensified as they moved southeast into southeastern Kansas and northeastern Oklahoma during the afternoon hours of the 30th. These storms produced damaging wind across northeastern Oklahoma into the early evening hours.,36.2,-95.88
782420,8/6/2018 0:40,51,MG,nan,A complex of showers and thunderstorms moved from northeast Iowa into northwest Illinois ahead of a warm front on the evening of August 5th. Strong winds were reported with damage to trees in Elizabeth and Freeport. Rain continued to fall along the Highway 20 corridor through the evening with rainfall totals of 1.5 to 3 inches.,42.25,-89.58
777444,8/6/2018 3:22,51,MG,Webster City Municipal Airport AWOS recorded a peak wind gust of 59 mph.,"Multiple waves of thunderstorms rolled through the state on the 5th and into the beginning of the 6th, providing the state with widespread rainfall and strong to severe thunderstorms. The primary result of the storms was heavy rainfall in the 2 to 4 plus inch range, though damaging winds and severe hail were also observed.   The setup included a a boundary off to the west and northwest that allowed for convection to initiate in South Dakota and eventually move towards the state. Additionally, as the day wore on, the boundary in question moved into Iowa and allowed for additional rounds of convection to form.  During the early morning hours of the 5th, a very unstable air mass over the South Dakota, Nebraska, Iowa, Minnesota was present, including MUCAPE values around 3000+ J/kg. Additionally, marginally supportive effective bulk shear was present (30 to 40 kts) and downdraft CAPE values in excess of 1000 J/kg.  During the daytime hours, the environment predominantly became less supportive for severe storms with reductions in effective bulk shear and downdraft CAPE, though a highly unstable environment remained. Resulting reports included the majority of severe reports being wind related during the early morning to morning hours, followed by rounds of strong, but sub-severe, storms throughout the day.",42.44,-93.87
777559,8/7/2018 21:44,51,MG,The ASOS at the Tulsa International Airport measured 59 mph thunderstorm wind gusts.,Strong to severe thunderstorms developed during the afternoon of the 7th along a stationary frontal boundary that extended across northeastern and central Oklahoma. These storms moved southeast across northeastern Oklahoma during the afternoon and early evening hours. The strongest storms produced damaging wind gusts. Locally heavy rainfall resulted in some flash flooding in Tulsa County.,36.1986,-95.8783
781017,8/16/2018 20:05,51,MG,nan,Storms formed in the vicinity of a warm front on the afternoon of the 16th across western Oklahoma and moved eastward from there.,36.12,-97.09
